user_name,trial_number,timestamp,dragonfly_image,dragonfly_scale,dragonfly_center_x,dragonfly_center_y,dragonfly_width,dragonfly_height,grain_size,contrast,complexity_alpha,edge_density,background_seed,click_x,click_y,click_accuracy_pixels,click_accuracy_normalized,reaction_time_seconds,found,timed_out
j,25,2025-11-17T11:22:59.750853,Macromia.png,0.5,251,204,25,150,28.205071137664962,0.29977236815578834,0.5387527813077367,low,904815,250.2216494845361,192.48969072164948,11.536596084123122,0.13184681238997853,3.045167922973633,True,False
j,26,2025-11-17T11:23:02.740784,Brachydiplax duivenbodei.png,0.5,428,409,28,139,48.8376600325875,0.25980064050187485,0.6387847238709323,medium,651595,425.8917525773196,415.99484536082474,7.305653209473463,0.08749285280806543,1.1987695693969727,True,False
j,27,2025-11-17T11:23:05.750519,Dromaeschna forcipata.png,0.5,230,411,20,135,33.7922878643468,0.36891223714206545,1.3629516642738244,low,783685,235.37628865979383,415.1701030927835,6.803987033928731,0.08779338108295137,1.218505859375,True,False
j,28,2025-11-17T11:23:08.520608,Macromia.png,0.5,396,336,25,150,48.72884285487402,0.45510907979545884,0.5176450969798386,low,296867,390.4278350515464,331.0463917525773,7.455686211322808,0.08520784241511781,0.9700136184692383,True,False
j,29,2025-11-17T11:23:11.320737,Macromia.png,0.5,132,225,25,150,51.77158878487532,0.2043142036143769,0.9547918834660843,medium,959637,123.21134020618557,218.8814432989691,10.708747689395834,0.12238568787880953,0.9839928150177002,True,False
j,30,2025-11-17T11:23:14.320713,Macromia.png,0.5,333,481,25,150,54.38664385351912,0.710557355043457,0.7918567565526042,medium,363691,336.819587628866,487.74742268041234,7.75351291239841,0.08861157614169611,1.1160001754760742,True,False
j,31,2025-11-17T11:23:17.730663,Macromia.png,0.5,590,423,25,150,16.9350826242003,0.7544612134963846,0.7227502417890966,high,121977,590.840206185567,427.541237113402,4.618309317748755,0.052780677917128635,1.6099846363067627,True,False
j,32,2025-11-17T11:23:20.740774,Macromia.png,0.5,230,292,25,150,56.36496711565861,0.6892865359083065,1.2021004114126383,medium,308372,228.77835051546393,298.8814432989691,6.989040659489242,0.07987475039416277,1.1773028373718262,True,False
j,33,2025-11-17T11:23:23.615450,Brachydiplax duivenbodei.png,0.5,485,257,28,139,39.85401953545508,0.5586794354833696,1.461888265273287,auto,975784,484.44845360824746,255.99484536082468,1.146533589089698,0.013730941186702969,1.0703339576721191,True,False
j,34,2025-11-17T11:23:26.990724,Dromaeschna forcipata.png,0.5,272,185,20,135,21.83988176407732,0.565522497170761,0.7860302480191964,low,157832,273.3144329896907,194.13917525773195,9.233214958828107,0.1191382575332659,1.5563750267028809,True,False
j,35,2025-11-17T11:23:35.421031,Dromaeschna forcipata.png,0.5,560,381,20,135,15.982553815608533,0.5032808186149971,0.5549929459549556,auto,226423,560.3247422680413,379.70618556701027,1.3339465235402612,0.01721221320697111,6.589870929718018,True,False
j,36,2025-11-17T11:23:38.690962,Dromaeschna forcipata.png,0.5,483,573,20,135,26.637161969122065,0.34008403591610703,0.6755565652509246,low,821679,481.97422680412376,566.0979381443299,6.977869912005719,0.09003703112265445,1.5077943801879883,True,False
j,37,2025-11-17T11:23:41.510938,Brachydiplax duivenbodei.png,0.5,553,587,28,139,40.390417587057854,0.2735801082599277,0.5580236145173149,auto,249911,552.9020618556701,576.819587628866,10.180883455106118,0.12192674796534272,0.9999308586120605,True,False
